name,exp,variant,workload,rc,insts,cycles,cpi,ipc,sim_ms,host_s,l1d_acc,l1d_miss,l1d_mr,l1d_mshr_miss,l1d_miss_lat_cyc,l1d_hit_lat,l1d_amat,l1d_mpki,l1d_repl,l1d_wb,l1i_acc,l1i_miss,l1i_mr,l2_acc,l2_miss,l2_mr,l2_miss_lat_cyc,l2_mpki,victim_hits,victim_miss,dram_rd,dram_wr,dram_bytes,dram_lat_cyc,dtlb_acc,dtlb_miss,dtlb_mr,dtlb_mpki,itlb_acc,itlb_miss,page_faults,penalty_cyc,penalty_frac,pf_issued,pf_useful,pf_accuracy,program_output
pfdeg_stride4_matmul,pfdeg,stride4,matmul,0,6862544,24218399,3.5290701232662407,0.2833607622039756,12.109,3.79,1881623,119767,0.06365090137609924,119767,26.155877661999998,2.0,3.664845189469279,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,228,0.0019018384438290348,165.622807018,0.033223830696021764,0,0,3650,0,233600,52.46858,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,13295,3404,0.25603610379842046,matmul: n=96 block=0 checksum=219826053362
pfdeg_stride4_stream,pfdeg,stride4,stream,0,6820444,22330413,3.274040956864392,0.3054329537030954,11.165,4.15,1574368,196674,0.12492250858757292,196674,30.062946806,2.0,5.755538730540283,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,4445,0.022587988982956105,203.934308212,0.6517171022883554,0,0,196805,65556,16791104,62.18672,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,755739,192341,0.2545071777425804,stream: words=524288 passes=2 checksum=8dd97a8432780000
pfdeg_stride8_matmul,pfdeg,stride8,matmul,0,6862544,24220733,3.5294102303752077,0.2833334565060438,12.11,3.67,1881623,119767,0.06365090137609924,119767,26.175782978,2.0,3.6661121807748556,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,225,0.0018768142537786527,177.924444444,0.03278667502896885,0,0,3669,0,234816,59.11462,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,25723,3407,0.13244955876064224,matmul: n=96 block=0 checksum=219826053362
pfdeg_stride8_stream,pfdeg,stride8,stream,0,6820444,22266087,3.264609606060837,0.3063153395565193,11.133000000000001,4.1,1574368,196674,0.12492250858757292,196674,29.736152212,2.0,5.714714730064946,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,3287,0.016703424024066754,248.784910252,0.48193343424562973,0,0,196825,65556,16792384,68.86844,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,1462323,193499,0.13232302302569268,stream: words=524288 passes=2 checksum=8dd97a8432780000
repl_fifo_chase,repl,fifo,chase,0,3160920,25343157,8.017652139250599,0.12472479257418481,12.671999999999999,3.14,632806,518472,0.8193221935316669,518472,31.589335586,2.0,27.881843724529464,164.02566341444896,517448,517435,4359367,114,2.6e-05,518586,17578,0.033896017246898294,186.703891228,5.561039191121572,0,0,17578,0,1124992,84.48102,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
repl_fifo_chase4m,repl,fifo,chase4m,0,5126955,128992765,25.15972248634911,0.03974606637821897,64.496,6.25,1026016,603649,0.588342676917319,603649,189.345583278,2.0,113.40008732824967,117.74025713118215,602625,102677,6916033,114,1.6e-05,603763,570739,0.9453030410939391,193.790115972,111.32124233585043,0,0,570739,69653,40985088,91.48766,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
repl_fifo_matmul,repl,fifo,matmul,0,6862544,24642599,3.590883934587523,0.2784829635867548,12.321,4.45,1881623,119130,0.06331236384759327,119130,29.845958195999998,2.0,3.8896181646852104,17.359451538671372,118106,118092,8772200,117,1.3e-05,119247,3632,0.030457789294489588,150.96475771000001,0.5292497942453994,0,0,3632,0,232448,49.41204,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
repl_fifo_stride,repl,fifo,stride,0,8766024,64970069,7.411577814525719,0.13492403709775957,32.485,7.42,1863851,1604169,0.86067448524587,1604169,26.32858134,2.0,24.660338192058518,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,4264,0.0026578884871166584,148.136726078,0.4864234914255311,0,0,4264,0,272896,46.60518,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
repl_lru_chase,repl,lru,chase,0,3160920,25343157,8.017652139250599,0.12472479257418481,12.671999999999999,3.24,632806,518448,0.8192842672161769,518448,31.590705336,2.0,27.88176787204693,164.01807068828063,517424,517411,4359367,114,2.6e-05,518562,17578,0.033897586016715456,186.73665946,5.561039191121572,0,0,17578,0,1124992,84.51386,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
repl_lru_chase4m,repl,lru,chase4m,0,5126955,128992765,25.15972248634911,0.03974606637821897,64.496,6.85,1026016,603540,0.5882364407572591,603540,189.3794181,2.0,113.39987485582486,117.71899694848112,602516,102568,6916033,114,1.6e-05,603654,570739,0.9454737316409731,193.795176078,111.32124233585043,0,0,570739,69653,40985088,91.49288,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
repl_lru_matmul,repl,lru,matmul,0,6862544,24657977,3.5931247945368363,0.2783092870919622,12.328999999999999,4.42,1881623,119767,0.06365090137609924,119767,29.821912546,2.0,3.8981916143121027,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,3632,0.030295952754329183,151.107929516,0.5292497942453994,0,0,3632,0,232448,49.555339999999994,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
repl_lru_stride,repl,lru,stride,0,8766024,64970069,7.411577814525719,0.13492403709775957,32.485,7.46,1863851,1604169,0.86067448524587,1604169,26.32858134,2.0,24.660338192058518,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,4264,0.0026578884871166584,148.136726078,0.4864234914255311,0,0,4264,0,272896,46.60518,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
repl_nru_chase,repl,nru,chase,0,3160920,25343157,8.017652139250599,0.12472479257418481,12.671999999999999,2.83,632806,518472,0.8193221935316669,518472,31.589335586,2.0,27.881843724529464,164.02566341444896,517448,517435,4359367,114,2.6e-05,518586,17578,0.033896017246898294,186.703891228,5.561039191121572,0,0,17578,0,1124992,84.48102,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
repl_nru_chase4m,repl,nru,chase4m,0,5126955,128917527,25.145047498954057,0.039769262716310094,64.459,5.27,1026016,603617,0.5883114883198702,603617,189.231161482,2.0,113.32686624797313,117.73401560965524,602593,102739,6916033,114,1.6e-05,603731,570389,0.9447734173000889,193.76582122000002,111.25297569414984,0,0,570389,69641,40961920,91.46616,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
repl_nru_matmul,repl,nru,matmul,0,6862544,24659299,3.593317434467451,0.2782943667620073,12.33,4.17,1881623,119838,0.06368863475839741,119838,29.820249002,2.0,3.899210947092843,17.462620276095862,118814,118800,8772200,117,1.3e-05,119955,3632,0.030278020924513357,150.982929516,0.5292497942453994,0,0,3632,0,232448,49.430620000000005,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
repl_nru_stride,repl,nru,stride,0,8766024,64970069,7.411577814525719,0.13492403709775957,32.485,6.0,1863851,1604169,0.86067448524587,1604169,26.32858134,2.0,24.660338192058518,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,4264,0.0026578884871166584,148.136726078,0.4864234914255311,0,0,4264,0,272896,46.60518,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
repl_random_chase,repl,random,chase,0,3160920,25343583,8.017786910140085,0.12472269607655713,12.671999999999999,3.19,632806,518491,0.8193522185314298,518491,31.58873346,2.0,27.88229884104901,164.03167432266557,517467,517454,4359367,114,2.6e-05,518605,17578,0.03389477540710174,186.702184548,5.561039191121572,0,0,17578,0,1124992,84.4797,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
repl_random_chase4m,repl,random,chase4m,0,5126955,112448051,21.932716592987454,0.045593987218151076,56.224000000000004,6.35,1026016,604016,0.5887003711443096,604016,161.841020768,2.0,97.27586899249552,117.81183958119391,602992,119212,6916033,114,1.6e-05,604130,475126,0.7864631784549683,193.720065836,92.67216115608582,0,0,475126,69652,34865792,91.4395,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
repl_random_matmul,repl,random,matmul,0,6862544,25126475,3.6613936464378223,0.27312004568886006,12.562999999999999,4.41,1881623,139265,0.07401323219369661,139265,29.294603812000002,2.0,4.168188313959906,20.293494657374875,138241,138227,8772200,117,1.3e-05,139382,3632,0.026057884088332782,150.97962555,0.5292497942453994,0,0,3632,0,232448,49.42704,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
repl_random_stride,repl,random,stride,0,8766024,64983567,7.413117623223482,0.13489601147933292,32.492,7.56,1863851,1591703,0.8539861823718742,1591703,26.527842192,2.0,24.654410680109613,181.57639084720736,1590679,1590666,11098754,112,1e-05,1591815,4264,0.0026787032412686146,148.039634146,0.4864234914255311,0,0,4264,0,272896,46.508199999999995,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
repl_rrip_chase,repl,rrip,chase,0,3160920,25040695,7.921964174987029,0.12623132065623577,12.52,3.05,632806,505844,0.7993666305313161,505844,31.730284436,2.0,27.36413055540558,160.0306239955456,504820,504807,4359367,114,2.6e-05,505958,17578,0.034742014159278044,186.738593696,5.561039191121572,0,0,17578,0,1124992,84.51582,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
repl_rrip_chase4m,repl,rrip,chase4m,0,5126955,123745903,24.136334920045133,0.04143131106328425,61.873,5.98,1026016,604117,0.5887988101550073,604117,180.515539208,2.0,108.28733470015999,117.83153938351322,603093,115494,6916033,114,1.6e-05,604231,540746,0.8949325671804327,193.650338606,105.4711812372061,0,0,540746,68399,38985280,91.38426,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
repl_rrip_matmul,repl,rrip,matmul,0,6862544,33285143,4.850262963705588,0.20617438837501764,16.643,4.75,1881623,479251,0.2547008619686303,479251,26.95441637,2.0,8.865313083300359,69.83576353025933,478227,478213,8772200,117,1.3e-05,479368,3632,0.007576642579396205,151.07599119,0.5292497942453994,0,0,3632,0,232448,49.523120000000006,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
repl_rrip_stride,repl,rrip,stride,0,8766024,60170135,6.864016685329632,0.14568729154421875,30.085,6.5,1863851,1404184,0.753377818291269,1404184,26.375477858,2.0,21.870699965049713,160.1848226744531,1403160,1403147,11098754,112,1e-05,1404296,4264,0.0030363968849872105,148.02837711,0.4864234914255311,0,0,4264,0,272896,46.4973,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
repl_treeplru_chase,repl,treeplru,chase,0,3160920,25343157,8.017652139250599,0.12472479257418481,12.671999999999999,3.43,632806,518448,0.8192842672161769,518448,31.590705336,2.0,27.88176787204693,164.01807068828063,517424,517411,4359367,114,2.6e-05,518562,17578,0.033897586016715456,186.73665946,5.561039191121572,0,0,17578,0,1124992,84.51386,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
repl_treeplru_chase4m,repl,treeplru,chase4m,0,5126955,128992765,25.15972248634911,0.03974606637821897,64.496,6.99,1026016,603540,0.5882364407572591,603540,189.3794181,2.0,113.39987485582486,117.71899694848112,602516,102565,6916033,114,1.6e-05,603654,570742,0.9454787013752911,193.79426781200002,111.32182747849357,0,0,570742,69653,40985280,91.50102000000001,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
repl_treeplru_matmul,repl,treeplru,matmul,0,6862544,24657977,3.5931247945368363,0.2783092870919622,12.328999999999999,4.48,1881623,119767,0.06365090137609924,119767,29.821912546,2.0,3.8981916143121027,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,3632,0.030295952754329183,151.107929516,0.5292497942453994,0,0,3632,0,232448,49.555339999999994,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
repl_treeplru_stride,repl,treeplru,stride,0,8766024,64970069,7.411577814525719,0.13492403709775957,32.485,7.56,1863851,1604169,0.86067448524587,1604169,26.32858134,2.0,24.660338192058518,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,4264,0.0026578884871166584,148.136726078,0.4864234914255311,0,0,4264,0,272896,46.60518,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
stock_default_chase,stock,default,chase,0,3160920,25343157,8.017652139250599,0.12472479257418481,12.671999999999999,2.39,632806,518448,0.8192842672161769,518448,31.590705336,2.0,27.88176787204693,164.01807068828063,517424,517411,4359367,114,2.6e-05,518562,17578,0.033897586016715456,186.73665946,5.561039191121572,0,0,17578,0,1124992,84.51386,633085,393614,0.6217395768340744,124.52513825088899,4359367,4,275,0,0.0,0,0,0.0,chase: footprint_kib=1024 nodes=16384 hops=500000 final=9930
stock_default_chase4m,stock,default,chase4m,0,5126955,128992765,25.15972248634911,0.03974606637821897,64.496,4.86,1026016,603540,0.5882364407572591,603540,189.3794181,2.0,113.39987485582486,117.71899694848112,602516,102568,6916033,114,1.6e-05,603654,570739,0.9454737316409731,193.795176078,111.32124233585043,0,0,570739,69653,40985088,91.49288,1027111,531919,0.5178787881738196,103.74949653351746,6916033,4,1091,0,0.0,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
stock_default_hello,stock,default,hello,0,1401,17309,12.354746609564597,0.08094055115835692,0.009000000000000001,0.01,685,32,0.04671532846715328,32,147.5,2.0,8.89051094890511,22.840827980014275,0,0,1834,50,0.027263,82,82,1.0,146.646341464,58.52962169878658,0,0,82,0,5248,45.09146,685,3,0.004379562043795621,2.1413276231263385,1834,1,0,0,0.0,0,0,0.0,"Hello, World!"
stock_default_matmul,stock,default,matmul,0,6862544,24657977,3.5931247945368363,0.2783092870919622,12.328999999999999,3.3,1881623,119767,0.06365090137609924,119767,29.821912546,2.0,3.8981916143121027,17.452274258642277,118743,118729,8772200,117,1.3e-05,119884,3632,0.030295952754329183,151.107929516,0.5292497942453994,0,0,3632,0,232448,49.555339999999994,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,0,0.0,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
stock_default_matmulb,stock,default,matmulb,0,9102071,27171349,2.9851831522738066,0.3349878211788454,13.586,3.73,1995850,14758,0.007394343262269208,14758,56.99085242,2.0,2.4214099256028057,1.6213892420746883,13734,13720,11175021,120,1.1e-05,14878,3633,0.2441860465116279,150.951555188,0.39913993200009096,0,0,3633,0,232512,49.39884,1995914,120,6.012283094361781e-05,0.013183812782827117,11175021,5,58,0,0.0,0,0,0.0,matmul: n=96 block=16 checksum=219826053362
stock_default_pagewalk,stock,default,pagewalk,0,4025259,13331063,3.311852231123513,0.30194583882770637,6.666,1.82,505655,89462,0.17692300086027035,89462,26.967874628,2.0,6.771237306009307,22.22515371060595,88923,88917,5033313,122,2.4e-05,89586,727,0.008115107271225415,162.741403026,0.18060949618397226,0,0,727,0,46528,60.95324,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,0,0.0,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
stock_default_stream,stock,default,stream,0,6820444,47146867,6.912580324682675,0.14466378009804978,23.573,3.29,1574368,196674,0.12492250858757292,196674,156.243529902,2.0,21.5183337059353,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,151.24095718200002,28.852373833726954,0,0,196786,65556,16789888,49.73364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,0,0.0,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
stock_default_stride,stock,default,stride,0,8766024,64970069,7.411577814525719,0.13492403709775957,32.485,5.47,1863851,1604169,0.86067448524587,1604169,26.32858134,2.0,24.660338192058518,182.99847228344345,1603145,1603132,11098754,112,1e-05,1604281,4264,0.0026578884871166584,148.136726078,0.4864234914255311,0,0,4264,0,272896,46.60518,1863919,142,7.618356806277526e-05,0.016198906140343673,11098754,4,66,0,0.0,0,0,0.0,stride: stride=32768 lines=8 iters=200000 checksum=1605600000
tlb_1024e_chase4m,tlb,1024e,chase4m,0,5126955,129070629,25.174909668604464,0.03972208890374277,64.535,5.45,1026016,603820,0.5885093409849359,603820,189.286336988,2.0,113.39677743826037,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.776593154,111.32124233585043,0,0,570739,69653,40985088,91.4843,1027111,2719,0.0026472309224611556,0.530334282239653,6916033,4,1091,81690,0.0006329092887584828,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_1024e_matmul,tlb,1024e,matmul,0,6862544,24609053,3.5859956599185376,0.27886257955558064,12.305,3.77,1881623,117553,0.062474257595703284,117553,29.900495946,2.0,3.868011285969686,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.386563876,0.5292497942453994,0,0,3632,0,232448,49.836040000000004,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,3750,0.00015238294622714658,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_1024e_pagewalk,tlb,1024e,pagewalk,0,4025259,11230259,2.789946932607318,0.358429756606682,5.615,1.76,505655,603,0.001192512681571427,603,170.268656716,2.0,2.203047532407962,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,163.33562586,0.18060949618397226,0,0,727,0,46528,61.55846,506180,1040,0.002054605081196412,0.25836846771847477,5033313,6,515,31380,0.0027942365354173934,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlb_1024e_stream,tlb,1024e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.71,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlb_128e_chase4m,tlb,128e,chase4m,0,5126955,143741277,28.036383584408288,0.03566793830557106,71.87100000000001,6.29,1026016,603820,0.5885093409849359,603820,189.007886456,2.0,113.23290669917616,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.482090764,111.32124233585043,0,0,570739,69653,40985088,91.18467999999999,1027111,497345,0.4842173825419064,97.0059226187864,6916033,4,1091,14920470,0.10380087273052402,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_128e_matmul,tlb,128e,matmul,0,6862544,24609053,3.5859956599185376,0.27886257955558064,12.305,3.91,1881623,117553,0.062474257595703284,117553,29.900495946,2.0,3.868011285969686,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.386563876,0.5292497942453994,0,0,3632,0,232448,49.836040000000004,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,3750,0.00015238294622714658,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_128e_pagewalk,tlb,128e,pagewalk,0,4025259,26229911,6.516328762944198,0.15346064269909265,13.115,2.1,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,162.77441540599997,0.18060949618397226,0,0,727,0,46528,60.99862,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,15031440,0.5730648495147391,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlb_128e_stream,tlb,128e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.81,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlb_16e_chase4m,tlb,16e,chase4m,0,5126955,146384501,28.55193794367222,0.03502389231767098,73.192,6.17,1026016,603820,0.5885093409849359,603820,189.02546123,2.0,113.24324961784085,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.499934296,111.32124233585043,0,0,570739,69653,40985088,91.20746000000001,1027111,585113,0.5696687115608732,114.12485578671941,6916033,4,1091,17553510,0.11991371955423068,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_16e_matmul,tlb,16e,matmul,0,6862544,29887127,4.3551089799934255,0.22961537922330238,14.944,3.92,1881623,117553,0.062474257595703284,117553,29.89947513,2.0,3.8679475112479436,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.52533039600002,0.5292497942453994,0,0,3632,0,232448,49.97508,1881687,176039,0.09355381633608566,25.652148824109542,8772200,5,58,5281320,0.1767088552874286,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_16e_pagewalk,tlb,16e,pagewalk,0,4025259,26229911,6.516328762944198,0.15346064269909265,13.115,1.97,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,162.77441540599997,0.18060949618397226,0,0,727,0,46528,60.99862,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,15031440,0.5730648495147391,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlb_16e_stream,tlb,16e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.83,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlb_256e_chase4m,tlb,256e,chase4m,0,5126955,141706085,27.63942437567718,0.036180203553009035,70.853,6.39,1026016,603820,0.5885093409849359,603820,189.062733928,2.0,113.26518494877756,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.53988250400002,111.32124233585043,0,0,570739,69653,40985088,91.24986,1027111,428405,0.41709708103603216,83.55934467924918,6916033,4,1091,12852270,0.09069666980073579,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_256e_matmul,tlb,256e,matmul,0,6862544,24609053,3.5859956599185376,0.27886257955558064,12.305,3.89,1881623,117553,0.062474257595703284,117553,29.900495946,2.0,3.868011285969686,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.386563876,0.5292497942453994,0,0,3632,0,232448,49.836040000000004,1881687,120,6.37725615365361e-05,0.017486226682116718,8772200,5,58,3750,0.00015238294622714658,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_256e_pagewalk,tlb,256e,pagewalk,0,4025259,26229911,6.516328762944198,0.15346064269909265,13.115,2.22,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,162.77441540599997,0.18060949618397226,0,0,727,0,46528,60.99862,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,15031440,0.5730648495147391,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
tlb_256e_stream,tlb,256e,stream,0,6820444,47423761,6.953177974923626,0.14381912898051252,23.712,3.85,1574368,196674,0.12492250858757292,196674,157.01879251999998,2.0,21.61518145699003,28.835952615401578,195650,65556,6822833,112,1.6e-05,196786,196786,1.0,152.02070777400002,28.852373833726954,0,0,196786,65556,16789888,50.51364,1575396,4111,0.002609502626641175,0.6027466833537524,6822833,4,1026,123450,0.002603125466999549,0,0,0.0,stream: words=524288 passes=2 checksum=8dd97a8432780000
tlb_32e_chase4m,tlb,32e,chase4m,0,5126955,145593355,28.39762685648694,0.03521421015402798,72.797,6.28,1026016,603820,0.5885093409849359,603820,188.97992448,2.0,113.21645081510775,117.77361026184158,602796,102848,6916033,114,1.6e-05,603934,570739,0.9450353846612378,193.452651738,111.32124233585043,0,0,570739,69653,40985088,91.15886,1027111,559641,0.544869055048578,109.15660465129886,6916033,4,1091,16789350,0.11531673269016983,0,0,0.0,chase: footprint_kib=4096 nodes=65536 hops=500000 final=60
tlb_32e_matmul,tlb,32e,matmul,0,6862544,24611271,3.586318863675045,0.2788374480944117,12.306,3.83,1881623,117553,0.062474257595703284,117553,29.900495946,2.0,3.868011285969686,17.129653376357222,116529,116515,8772200,117,1.3e-05,117670,3632,0.030865981133678933,151.4438326,0.5292497942453994,0,0,3632,0,232448,49.89318,1881687,187,9.937890839443542e-05,0.02724936991296522,8772200,5,58,5760,0.0002340391115924082,0,0,0.0,matmul: n=96 block=0 checksum=219826053362
tlb_32e_pagewalk,tlb,32e,pagewalk,0,4025259,26229911,6.516328762944198,0.15346064269909265,13.115,1.97,505655,603,0.001192512681571427,603,170.31509121000002,2.0,2.203102906130919,0.14980402503292334,0,0,5033313,122,2.4e-05,727,727,1.0,162.77441540599997,0.18060949618397226,0,0,727,0,46528,60.99862,506180,501042,0.9898494606661662,124.47447481019233,5033313,6,515,15031440,0.5730648495147391,0,0,0.0,pagewalk: pages=512 hops=500000 final=200
